beach_id,height,period,direction,hits_at,pred_dtime
1,0.7,12.8,72,2005-02-24 07:00:00,2004-01-01 00:00:00
1,0.7,12.7,72,2005-02-24 08:00:00,2004-01-01 00:00:00
1,0.8,12.6,72,2005-02-24 09:00:00,2004-01-01 00:00:00
1,0.8,12.5,71,2005-02-24 10:00:00,2004-01-01 00:00:00
1,0.8,12.4,71,2005-02-24 11:00:00,2004-01-01 00:00:00
1,0.8,12.3,71,2005-02-24 13:00:00,2004-01-01 00:00:00
1,0.7,12.2,71,2005-02-24 14:00:00,2004-01-01 00:00:00
1,0.7,11.9,71,2005-02-24 18:00:00,2004-01-01 00:00:00
1,0.7,11.8,71,2005-02-24 20:00:00,2004-01-01 00:00:00
1,0.7,11.4,72,2005-02-25 01:00:00,2004-01-01 00:00:00
1,0.7,11.3,72,2005-02-25 02:00:00,2004-01-01 00:00:00
1,0.7,11.3,73,2005-02-25 03:00:00,2004-01-01 00:00:00
1,2.8,10.6,147,2005-02-19 13:00:00,2004-01-01 00:00:00
1,0.6,11.0,77,2005-02-25 08:00:00,2004-01-01 00:00:00
1,0.6,10.8,79,2005-02-25 11:00:00,2004-01-01 00:00:00
1,0.6,10.8,79,2005-02-25 12:00:00,2004-01-01 00:00:00
1,0.3,10.8,90,2005-02-26 14:00:00,2004-01-01 00:00:00
1,0.6,10.7,80,2005-02-25 14:00:00,2004-01-01 00:00:00
1,0.2,10.0,86,2005-03-06 03:00:00,2004-01-01 00:00:00
1,2.5,10.3,142,2005-02-18 17:00:00,2004-01-01 00:00:00
1,0.4,10.7,87,2005-02-26 01:00:00,2004-01-01 00:00:00
1,0.4,10.9,87,2005-02-26 06:00:00,2004-01-01 00:00:00
1,0.2,10.8,91,2005-02-26 16:00:00,2004-01-01 00:00:00
1,0.3,15.3,70,2005-02-26 19:00:00,2004-01-01 00:00:00
1,0.8,14.6,70,2005-02-27 04:00:00,2004-01-01 00:00:00
1,0.9,14.5,70,2005-02-27 06:00:00,2004-01-01 00:00:00
1,0.9,14.4,70,2005-02-27 07:00:00,2004-01-01 00:00:00
1,0.9,14.2,69,2005-02-27 09:00:00,2004-01-01 00:00:00
1,1.0,13.9,70,2005-02-27 10:00:00,2004-01-01 00:00:00
1,1.0,13.8,70,2005-02-27 11:00:00,2004-01-01 00:00:00
1,0.9,13.3,71,2005-02-27 15:00:00,2004-01-01 00:00:00
1,0.9,13.3,71,2005-02-27 16:00:00,2004-01-01 00:00:00
1,1.0,14.7,71,2005-02-28 03:00:00,2004-01-01 00:00:00
1,0.8,13.0,71,2005-02-27 19:00:00,2004-01-01 00:00:00
1,0.8,11.7,84,2005-03-04 19:00:00,2004-01-01 00:00:00
1,0.9,14.2,71,2005-02-28 00:00:00,2004-01-01 00:00:00
1,1.0,12.6,81,2005-03-04 09:00:00,2004-01-01 00:00:00
1,0.2,10.0,86,2005-03-06 02:00:00,2004-01-01 00:00:00
1,1.2,14.8,72,2005-02-28 06:00:00,2004-01-01 00:00:00
1,1.2,14.8,72,2005-02-28 07:00:00,2004-01-01 00:00:00
1,1.2,14.7,73,2005-02-28 08:00:00,2004-01-01 00:00:00
1,1.2,14.5,74,2005-02-28 12:00:00,2004-01-01 00:00:00
1,1.2,14.4,75,2005-02-28 13:00:00,2004-01-01 00:00:00
1,1.1,13.8,76,2005-02-28 16:00:00,2004-01-01 00:00:00
1,1.0,13.6,77,2005-02-28 17:00:00,2004-01-01 00:00:00
1,0.9,13.3,78,2005-02-28 20:00:00,2004-01-01 00:00:00
1,0.9,13.0,79,2005-02-28 22:00:00,2004-01-01 00:00:00
1,0.7,12.3,82,2005-03-01 04:00:00,2004-01-01 00:00:00
1,0.6,12.2,82,2005-03-01 05:00:00,2004-01-01 00:00:00
1,0.6,12.1,82,2005-03-01 07:00:00,2004-01-01 00:00:00
1,0.5,12.0,82,2005-03-01 09:00:00,2004-01-01 00:00:00
1,0.5,11.9,82,2005-03-01 10:00:00,2004-01-01 00:00:00
1,0.4,11.5,81,2005-03-01 14:00:00,2004-01-01 00:00:00
1,0.4,11.4,81,2005-03-01 15:00:00,2004-01-01 00:00:00
1,0.3,11.3,80,2005-03-01 18:00:00,2004-01-01 00:00:00
1,0.3,11.2,80,2005-03-01 19:00:00,2004-01-01 00:00:00
1,0.3,11.1,80,2005-03-01 20:00:00,2004-01-01 00:00:00
1,0.8,13.1,71,2005-02-27 23:00:00,2004-01-01 00:00:00
1,1.0,13.4,78,2005-02-28 18:00:00,2004-01-01 00:00:00
1,0.8,11.9,83,2005-03-04 17:00:00,2004-01-01 00:00:00
1,0.5,13.3,88,2005-03-02 15:00:00,2004-01-01 00:00:00
1,0.9,12.1,83,2005-03-04 14:00:00,2004-01-01 00:00:00
1,0.2,13.9,88,2005-03-06 05:00:00,2004-01-01 00:00:00
1,0.4,13.5,87,2005-03-02 07:00:00,2004-01-01 00:00:00
1,0.4,13.3,87,2005-03-02 11:00:00,2004-01-01 00:00:00
1,0.5,13.3,87,2005-03-02 13:00:00,2004-01-01 00:00:00
1,0.5,13.3,87,2005-03-02 14:00:00,2004-01-01 00:00:00
1,0.5,13.2,88,2005-03-02 17:00:00,2004-01-01 00:00:00
1,0.4,12.6,86,2005-03-03 01:00:00,2004-01-01 00:00:00
1,0.4,12.4,85,2005-03-03 04:00:00,2004-01-01 00:00:00
1,0.4,12.2,84,2005-03-03 06:00:00,2004-01-01 00:00:00
1,0.4,12.2,84,2005-03-03 07:00:00,2004-01-01 00:00:00
1,0.4,13.0,80,2005-03-03 11:00:00,2004-01-01 00:00:00
1,0.7,13.4,78,2005-03-03 18:00:00,2004-01-01 00:00:00
1,0.9,14.5,71,2005-02-28 01:00:00,2004-01-01 00:00:00
1,0.5,13.0,87,2005-03-02 22:00:00,2004-01-01 00:00:00
1,0.8,13.4,78,2005-03-03 21:00:00,2004-01-01 00:00:00
1,1.0,13.0,80,2005-03-04 05:00:00,2004-01-01 00:00:00
1,0.9,13.1,80,2005-03-04 04:00:00,2004-01-01 00:00:00
1,0.5,11.0,87,2005-03-05 05:00:00,2004-01-01 00:00:00
1,0.5,13.4,78,2005-03-03 15:00:00,2004-01-01 00:00:00
1,0.8,13.3,79,2005-03-04 00:00:00,2004-01-01 00:00:00
1,0.5,11.0,87,2005-03-05 04:00:00,2004-01-01 00:00:00
1,1.0,12.5,81,2005-03-04 10:00:00,2004-01-01 00:00:00
1,0.8,13.3,78,2005-03-03 23:00:00,2004-01-01 00:00:00
1,0.6,11.3,85,2005-03-04 23:00:00,2004-01-01 00:00:00
1,0.5,11.0,88,2005-03-05 06:00:00,2004-01-01 00:00:00
1,0.4,10.8,89,2005-03-05 11:00:00,2004-01-01 00:00:00
1,0.4,10.7,89,2005-03-05 12:00:00,2004-01-01 00:00:00
1,0.4,10.7,89,2005-03-05 13:00:00,2004-01-01 00:00:00
1,0.3,10.4,86,2005-03-05 15:00:00,2004-01-01 00:00:00
1,0.3,10.2,87,2005-03-05 19:00:00,2004-01-01 00:00:00
1,0.3,10.2,87,2005-03-05 20:00:00,2004-01-01 00:00:00
1,0.2,10.1,87,2005-03-05 21:00:00,2004-01-01 00:00:00
1,0.2,10.1,86,2005-03-05 23:00:00,2004-01-01 00:00:00
1,0.9,13.2,79,2005-03-04 02:00:00,2004-01-01 00:00:00
1,1.0,12.9,80,2005-03-04 07:00:00,2004-01-01 00:00:00
1,1.8,12.5,66,2005-03-07 23:00:00,2004-01-01 00:00:00
1,0.9,14.2,71,2005-03-07 04:00:00,2004-01-01 00:00:00
1,0.2,11.0,78,2005-03-01 23:00:00,2004-01-01 00:00:00
1,1.9,12.5,66,2005-03-08 00:00:00,2004-01-01 00:00:00
1,1.5,12.7,80,2005-03-08 17:00:00,2004-01-01 00:00:00
1,1.5,13.0,80,2005-03-08 11:00:00,2004-01-01 00:00:00
1,0.2,13.8,83,2005-03-06 13:00:00,2004-01-01 00:00:00
1,0.3,13.8,82,2005-03-06 14:00:00,2004-01-01 00:00:00
1,0.3,13.9,82,2005-03-06 15:00:00,2004-01-01 00:00:00
1,0.4,13.9,78,2005-03-06 19:00:00,2004-01-01 00:00:00
1,0.5,13.9,77,2005-03-06 20:00:00,2004-01-01 00:00:00
1,0.5,14.1,76,2005-03-06 21:00:00,2004-01-01 00:00:00
1,0.6,14.3,75,2005-03-06 22:00:00,2004-01-01 00:00:00
1,0.6,14.4,74,2005-03-06 23:00:00,2004-01-01 00:00:00
1,0.7,14.4,73,2005-03-07 00:00:00,2004-01-01 00:00:00
1,1.6,13.3,67,2005-03-07 16:00:00,2004-01-01 00:00:00
1,1.1,13.8,70,2005-03-07 06:00:00,2004-01-01 00:00:00
1,1.0,13.7,69,2005-03-07 07:00:00,2004-01-01 00:00:00
1,1.2,13.6,68,2005-03-07 09:00:00,2004-01-01 00:00:00
1,1.4,13.4,67,2005-03-07 13:00:00,2004-01-01 00:00:00
1,1.5,13.4,67,2005-03-07 14:00:00,2004-01-01 00:00:00
1,1.6,13.3,67,2005-03-07 15:00:00,2004-01-01 00:00:00
1,1.7,13.2,66,2005-03-07 17:00:00,2004-01-01 00:00:00
1,1.7,13.1,66,2005-03-07 18:00:00,2004-01-01 00:00:00
1,1.3,12.4,81,2005-03-09 00:00:00,2004-01-01 00:00:00
1,1.2,12.3,81,2005-03-09 03:00:00,2004-01-01 00:00:00
1,0.9,12.2,86,2005-03-09 16:00:00,2004-01-01 00:00:00
1,1.9,12.3,66,2005-03-08 03:00:00,2004-01-01 00:00:00
1,1.9,12.3,66,2005-03-08 04:00:00,2004-01-01 00:00:00
1,2.0,12.3,66,2005-03-08 05:00:00,2004-01-01 00:00:00
1,1.4,12.6,80,2005-03-08 19:00:00,2004-01-01 00:00:00
1,1.1,10.0,31,2005-03-12 22:00:00,2004-01-01 00:00:00
1,3.2,11.1,46,2005-03-22 01:00:00,2004-01-01 00:00:00
1,1.3,17.6,81,2005-03-14 05:00:00,2004-01-01 00:00:00
1,0.7,15.9,86,2005-03-13 15:00:00,2004-01-01 00:00:00
1,1.5,12.9,80,2005-03-08 14:00:00,2004-01-01 00:00:00
1,1.5,12.8,80,2005-03-08 15:00:00,2004-01-01 00:00:00
1,1.4,12.6,80,2005-03-08 18:00:00,2004-01-01 00:00:00
1,1.0,9.9,25,2005-03-12 18:00:00,2004-01-01 00:00:00
1,1.1,10.0,31,2005-03-12 19:00:00,2004-01-01 00:00:00
1,3.0,11.5,53,2005-03-22 06:00:00,2004-01-01 00:00:00
1,1.1,10.0,31,2005-03-12 21:00:00,2004-01-01 00:00:00
1,2.6,11.3,44,2005-03-20 14:00:00,2004-01-01 00:00:00
1,1.1,10.0,32,2005-03-13 00:00:00,2004-01-01 00:00:00
1,3.4,12.0,53,2005-03-19 02:00:00,2004-01-01 00:00:00
1,4.6,13.6,61,2005-03-18 00:00:00,2004-01-01 00:00:00
1,4.5,13.5,59,2005-03-18 02:00:00,2004-01-01 00:00:00
1,1.1,10.7,30,2005-03-13 05:00:00,2004-01-01 00:00:00
1,0.4,12.1,92,2005-03-10 17:00:00,2004-01-01 00:00:00
1,0.5,12.1,91,2005-03-10 14:00:00,2004-01-01 00:00:00
1,2.9,12.1,66,2005-03-23 18:00:00,2004-01-01 00:00:00
1,2.5,11.3,41,2005-03-20 22:00:00,2004-01-01 00:00:00
1,0.6,16.1,86,2005-03-13 12:00:00,2004-01-01 00:00:00
1,5.2,11.1,42,2005-03-16 18:00:00,2004-01-01 00:00:00
1,4.8,11.1,43,2005-03-16 04:00:00,2004-01-01 00:00:00
1,0.7,15.6,86,2005-03-13 18:00:00,2004-01-01 00:00:00
1,0.7,15.8,86,2005-03-13 17:00:00,2004-01-01 00:00:00
1,0.7,14.9,85,2005-03-13 21:00:00,2004-01-01 00:00:00
1,0.8,14.7,85,2005-03-13 23:00:00,2004-01-01 00:00:00
1,0.4,12.1,92,2005-03-10 18:00:00,2004-01-01 00:00:00
1,0.7,15.1,86,2005-03-13 20:00:00,2004-01-01 00:00:00
1,0.8,14.2,86,2005-03-14 04:00:00,2004-01-01 00:00:00
1,0.8,14.5,85,2005-03-14 01:00:00,2004-01-01 00:00:00
1,4.9,11.1,41,2005-03-16 07:00:00,2004-01-01 00:00:00
1,2.6,10.5,62,2005-03-22 20:00:00,2004-01-01 00:00:00
1,1.5,17.4,80,2005-03-14 07:00:00,2004-01-01 00:00:00
1,1.9,16.9,79,2005-03-14 09:00:00,2004-01-01 00:00:00
1,2.1,16.7,79,2005-03-14 10:00:00,2004-01-01 00:00:00
1,2.9,16.1,79,2005-03-14 14:00:00,2004-01-01 00:00:00
1,3.1,15.8,79,2005-03-14 16:00:00,2004-01-01 00:00:00
1,3.3,15.7,79,2005-03-14 17:00:00,2004-01-01 00:00:00
1,3.8,15.5,79,2005-03-14 18:00:00,2004-01-01 00:00:00
1,3.9,15.4,79,2005-03-14 19:00:00,2004-01-01 00:00:00
1,3.9,15.2,80,2005-03-14 21:00:00,2004-01-01 00:00:00
1,3.9,15.1,80,2005-03-14 23:00:00,2004-01-01 00:00:00
1,3.8,15.0,80,2005-03-15 01:00:00,2004-01-01 00:00:00
1,3.8,14.9,80,2005-03-15 04:00:00,2004-01-01 00:00:00
1,3.6,14.8,80,2005-03-15 06:00:00,2004-01-01 00:00:00
1,4.9,11.0,40,2005-03-16 08:00:00,2004-01-01 00:00:00
1,2.6,13.6,81,2005-03-15 14:00:00,2004-01-01 00:00:00
1,2.7,13.9,81,2005-03-15 13:00:00,2004-01-01 00:00:00
1,3.5,13.3,74,2005-03-15 17:00:00,2004-01-01 00:00:00
1,5.0,13.1,46,2005-03-15 21:00:00,2004-01-01 00:00:00
1,3.5,13.2,73,2005-03-15 18:00:00,2004-01-01 00:00:00
1,4.9,10.9,45,2005-03-16 01:00:00,2004-01-01 00:00:00
1,4.9,10.9,39,2005-03-16 09:00:00,2004-01-01 00:00:00
1,0.5,16.4,86,2005-03-13 07:00:00,2004-01-01 00:00:00
1,4.8,11.1,44,2005-03-16 03:00:00,2004-01-01 00:00:00
1,5.7,14.0,62,2005-03-17 14:00:00,2004-01-01 00:00:00
1,5.3,11.3,45,2005-03-16 22:00:00,2004-01-01 00:00:00
1,5.3,11.1,41,2005-03-16 17:00:00,2004-01-01 00:00:00
1,3.3,10.8,34,2005-03-21 11:00:00,2004-01-01 00:00:00
1,5.1,11.0,40,2005-03-16 16:00:00,2004-01-01 00:00:00
1,3.3,11.9,50,2005-03-19 04:00:00,2004-01-01 00:00:00
1,0.5,16.3,86,2005-03-13 09:00:00,2004-01-01 00:00:00
1,5.2,12.0,49,2005-03-17 03:00:00,2004-01-01 00:00:00
1,2.9,11.7,56,2005-03-19 06:00:00,2004-01-01 00:00:00
1,3.3,10.9,28,2005-03-21 04:00:00,2004-01-01 00:00:00
1,5.4,11.5,48,2005-03-17 00:00:00,2004-01-01 00:00:00
1,2.4,12.7,71,2005-03-23 10:00:00,2004-01-01 00:00:00
1,5.8,13.7,57,2005-03-17 05:00:00,2004-01-01 00:00:00
1,5.8,14.3,60,2005-03-17 09:00:00,2004-01-01 00:00:00
1,5.8,14.2,61,2005-03-17 10:00:00,2004-01-01 00:00:00
1,5.8,14.2,62,2005-03-17 11:00:00,2004-01-01 00:00:00
1,5.8,14.1,62,2005-03-17 12:00:00,2004-01-01 00:00:00
1,5.1,10.9,40,2005-03-16 15:00:00,2004-01-01 00:00:00
1,5.6,13.9,63,2005-03-17 16:00:00,2004-01-01 00:00:00
1,5.5,13.9,63,2005-03-17 17:00:00,2004-01-01 00:00:00
1,5.5,13.9,63,2005-03-17 18:00:00,2004-01-01 00:00:00
1,5.4,13.8,63,2005-03-17 19:00:00,2004-01-01 00:00:00
1,5.3,13.8,63,2005-03-17 20:00:00,2004-01-01 00:00:00
1,4.7,13.7,62,2005-03-17 22:00:00,2004-01-01 00:00:00
1,4.6,13.6,61,2005-03-17 23:00:00,2004-01-01 00:00:00
1,4.2,13.0,57,2005-03-18 11:00:00,2004-01-01 00:00:00
1,4.5,13.6,60,2005-03-18 01:00:00,2004-01-01 00:00:00
1,5.3,11.3,44,2005-03-16 21:00:00,2004-01-01 00:00:00
1,4.4,13.5,59,2005-03-18 03:00:00,2004-01-01 00:00:00
1,4.4,13.4,58,2005-03-18 04:00:00,2004-01-01 00:00:00
1,4.2,13.1,57,2005-03-18 10:00:00,2004-01-01 00:00:00
1,4.1,12.5,57,2005-03-18 15:00:00,2004-01-01 00:00:00
1,3.9,12.3,57,2005-03-18 18:00:00,2004-01-01 00:00:00
1,3.9,12.3,56,2005-03-18 19:00:00,2004-01-01 00:00:00
1,3.6,12.1,54,2005-03-19 00:00:00,2004-01-01 00:00:00
1,2.6,11.5,59,2005-03-19 08:00:00,2004-01-01 00:00:00
1,2.4,11.4,44,2005-03-20 19:00:00,2004-01-01 00:00:00
1,3.2,11.1,25,2005-03-21 01:00:00,2004-01-01 00:00:00
1,3.3,11.2,23,2005-03-20 23:00:00,2004-01-01 00:00:00
1,3.3,11.0,27,2005-03-21 03:00:00,2004-01-01 00:00:00
1,2.6,11.4,58,2005-03-19 09:00:00,2004-01-01 00:00:00
1,2.5,11.3,56,2005-03-19 11:00:00,2004-01-01 00:00:00
1,2.4,11.3,55,2005-03-19 12:00:00,2004-01-01 00:00:00
1,2.3,11.3,53,2005-03-19 14:00:00,2004-01-01 00:00:00
1,2.3,11.3,53,2005-03-19 15:00:00,2004-01-01 00:00:00
1,2.3,11.3,54,2005-03-19 17:00:00,2004-01-01 00:00:00
1,2.4,11.6,52,2005-03-19 20:00:00,2004-01-01 00:00:00
1,2.4,11.9,51,2005-03-19 22:00:00,2004-01-01 00:00:00
1,2.5,11.9,49,2005-03-20 00:00:00,2004-01-01 00:00:00
1,2.5,11.9,49,2005-03-20 01:00:00,2004-01-01 00:00:00
1,2.5,11.8,49,2005-03-20 02:00:00,2004-01-01 00:00:00
1,2.5,11.7,49,2005-03-20 03:00:00,2004-01-01 00:00:00
1,2.6,11.6,48,2005-03-20 05:00:00,2004-01-01 00:00:00
1,2.5,11.5,47,2005-03-20 06:00:00,2004-01-01 00:00:00
1,2.6,11.4,46,2005-03-20 09:00:00,2004-01-01 00:00:00
1,2.6,11.3,45,2005-03-20 10:00:00,2004-01-01 00:00:00
1,2.7,11.3,42,2005-03-20 13:00:00,2004-01-01 00:00:00
1,3.3,10.9,31,2005-03-21 08:00:00,2004-01-01 00:00:00
1,2.6,11.3,44,2005-03-20 15:00:00,2004-01-01 00:00:00
1,3.2,11.1,24,2005-03-21 00:00:00,2004-01-01 00:00:00
1,2.8,11.1,58,2005-03-22 10:00:00,2004-01-01 00:00:00
1,3.3,11.0,26,2005-03-21 02:00:00,2004-01-01 00:00:00
1,3.2,11.8,49,2005-03-19 05:00:00,2004-01-01 00:00:00
1,2.5,12.6,70,2005-03-23 11:00:00,2004-01-01 00:00:00
1,1.7,10.2,80,2005-03-23 01:00:00,2004-01-01 00:00:00
1,5.3,11.4,46,2005-03-16 23:00:00,2004-01-01 00:00:00
1,4.8,11.1,42,2005-03-16 06:00:00,2004-01-01 00:00:00
1,2.9,10.7,35,2005-03-21 21:00:00,2004-01-01 00:00:00
1,2.9,10.7,36,2005-03-21 22:00:00,2004-01-01 00:00:00
1,3.3,10.7,23,2005-03-21 15:00:00,2004-01-01 00:00:00
1,3.3,10.8,32,2005-03-21 09:00:00,2004-01-01 00:00:00
1,2.2,11.3,68,2005-03-24 06:00:00,2004-01-01 00:00:00
1,2.7,10.8,62,2005-03-22 16:00:00,2004-01-01 00:00:00
1,3.1,11.6,50,2005-03-22 04:00:00,2004-01-01 00:00:00
1,3.3,10.9,31,2005-03-21 07:00:00,2004-01-01 00:00:00
1,2.9,11.2,57,2005-03-22 09:00:00,2004-01-01 00:00:00
1,1.5,9.1,125,2005-04-15 12:00:00,2004-01-01 00:00:00
1,3.1,13.7,67,2005-03-24 21:00:00,2004-01-01 00:00:00
1,2.8,10.9,61,2005-03-22 13:00:00,2004-01-01 00:00:00
1,2.4,10.3,64,2005-03-22 23:00:00,2004-01-01 00:00:00
1,4.9,10.8,38,2005-03-16 13:00:00,2004-01-01 00:00:00
1,2.6,10.4,59,2005-03-22 22:00:00,2004-01-01 00:00:00
1,0.6,12.0,63,2005-03-30 05:00:00,2004-01-01 00:00:00
1,3.0,12.2,66,2005-03-23 16:00:00,2004-01-01 00:00:00
1,1.4,11.0,54,2005-03-31 00:00:00,2004-01-01 00:00:00
1,2.4,11.3,65,2005-03-24 02:00:00,2004-01-01 00:00:00
1,1.7,10.2,80,2005-03-23 02:00:00,2004-01-01 00:00:00
1,2.0,13.0,73,2005-03-23 06:00:00,2004-01-01 00:00:00
1,2.8,12.6,65,2005-03-25 07:00:00,2004-01-01 00:00:00
1,2.7,10.8,62,2005-03-22 15:00:00,2004-01-01 00:00:00
1,3.3,10.8,36,2005-03-21 13:00:00,2004-01-01 00:00:00
1,2.4,11.4,44,2005-03-20 21:00:00,2004-01-01 00:00:00
1,3.0,11.5,51,2005-03-22 05:00:00,2004-01-01 00:00:00
1,2.7,11.6,59,2005-03-19 07:00:00,2004-01-01 00:00:00
1,2.6,12.4,69,2005-03-23 13:00:00,2004-01-01 00:00:00
1,2.7,11.8,65,2005-03-23 21:00:00,2004-01-01 00:00:00
1,2.7,11.6,65,2005-03-23 22:00:00,2004-01-01 00:00:00
1,2.5,11.5,65,2005-03-24 00:00:00,2004-01-01 00:00:00
1,1.9,12.1,75,2005-03-25 14:00:00,2004-01-01 00:00:00
1,1.1,7.5,31,2005-03-30 02:00:00,2004-01-01 00:00:00
1,2.5,14.7,66,2005-03-24 11:00:00,2004-01-01 00:00:00
1,3.1,13.9,67,2005-03-24 20:00:00,2004-01-01 00:00:00
1,3.1,13.2,66,2005-03-25 02:00:00,2004-01-01 00:00:00
1,3.1,13.1,67,2005-03-25 03:00:00,2004-01-01 00:00:00
1,3.0,13.0,67,2005-03-25 04:00:00,2004-01-01 00:00:00
1,2.9,12.8,67,2005-03-25 05:00:00,2004-01-01 00:00:00
1,2.6,12.4,66,2005-03-25 09:00:00,2004-01-01 00:00:00
1,2.5,12.3,66,2005-03-25 10:00:00,2004-01-01 00:00:00
1,2.3,12.2,69,2005-03-25 11:00:00,2004-01-01 00:00:00
1,2.1,12.2,72,2005-03-25 12:00:00,2004-01-01 00:00:00
1,2.0,12.2,75,2005-03-25 13:00:00,2004-01-01 00:00:00
1,1.2,7.6,33,2005-03-29 21:00:00,2004-01-01 00:00:00
1,0.7,10.2,64,2005-03-31 16:00:00,2004-01-01 00:00:00
1,1.1,10.4,56,2005-03-31 11:00:00,2004-01-01 00:00:00
1,2.7,12.0,127,2005-04-02 23:00:00,2004-01-01 00:00:00
1,1.0,16.6,52,2005-03-26 06:00:00,2004-01-01 00:00:00
1,1.8,10.3,79,2005-03-23 00:00:00,2004-01-01 00:00:00
1,3.6,12.2,3,2005-03-27 00:00:00,2004-01-01 00:00:00
1,4.3,11.3,19,2005-03-26 15:00:00,2004-01-01 00:00:00
1,3.6,11.2,116,2005-04-04 07:00:00,2004-01-01 00:00:00
1,2.8,12.0,66,2005-03-23 19:00:00,2004-01-01 00:00:00
1,1.5,8.9,32,2005-03-28 22:00:00,2004-01-01 00:00:00
1,3.8,12.2,118,2005-04-03 19:00:00,2004-01-01 00:00:00
1,1.6,12.9,129,2005-04-02 11:00:00,2004-01-01 00:00:00
1,4.1,13.3,22,2005-03-26 18:00:00,2004-01-01 00:00:00
1,4.0,13.3,22,2005-03-26 19:00:00,2004-01-01 00:00:00
1,1.5,8.9,31,2005-03-28 20:00:00,2004-01-01 00:00:00
1,0.9,12.0,115,2005-03-27 07:00:00,2004-01-01 00:00:00
1,2.5,7.6,25,2005-04-01 08:00:00,2004-01-01 00:00:00
1,1.5,9.0,28,2005-03-28 18:00:00,2004-01-01 00:00:00
1,2.5,11.0,14,2005-03-27 10:00:00,2004-01-01 00:00:00
1,2.5,7.1,21,2005-04-01 07:00:00,2004-01-01 00:00:00
1,3.7,12.4,5,2005-03-26 23:00:00,2004-01-01 00:00:00
1,1.6,9.2,20,2005-03-28 12:00:00,2004-01-01 00:00:00
1,1.2,7.8,34,2005-03-29 17:00:00,2004-01-01 00:00:00
1,0.6,10.1,66,2005-03-31 20:00:00,2004-01-01 00:00:00
1,3.6,11.1,116,2005-04-04 09:00:00,2004-01-01 00:00:00
1,1.6,9.1,25,2005-03-28 15:00:00,2004-01-01 00:00:00
1,0.9,11.9,114,2005-03-27 08:00:00,2004-01-01 00:00:00
1,1.7,9.2,18,2005-03-28 10:00:00,2004-01-01 00:00:00
1,1.4,11.0,54,2005-03-31 01:00:00,2004-01-01 00:00:00
1,1.8,12.8,129,2005-04-02 14:00:00,2004-01-01 00:00:00
1,4.2,10.8,131,2005-04-14 03:00:00,2004-01-01 00:00:00
1,1.6,9.0,27,2005-03-28 17:00:00,2004-01-01 00:00:00
1,1.0,10.4,57,2005-03-31 12:00:00,2004-01-01 00:00:00
1,0.6,11.8,64,2005-03-30 07:00:00,2004-01-01 00:00:00
1,0.7,15.4,86,2005-03-13 19:00:00,2004-01-01 00:00:00
1,1.4,12.5,80,2005-03-08 21:00:00,2004-01-01 00:00:00
1,0.8,12.3,86,2005-03-09 20:00:00,2004-01-01 00:00:00
1,1.3,12.3,81,2005-03-09 01:00:00,2004-01-01 00:00:00
1,1.2,12.2,81,2005-03-09 04:00:00,2004-01-01 00:00:00
1,0.4,12.1,91,2005-03-10 16:00:00,2004-01-01 00:00:00
1,0.6,16.1,86,2005-03-13 11:00:00,2004-01-01 00:00:00
1,1.1,12.2,83,2005-03-09 08:00:00,2004-01-01 00:00:00
1,0.6,15.9,86,2005-03-13 14:00:00,2004-01-01 00:00:00
1,0.2,18.4,61,2005-03-11 00:00:00,2004-01-01 00:00:00
1,0.5,12.1,91,2005-03-10 15:00:00,2004-01-01 00:00:00
1,0.5,12.1,54,2005-03-12 15:00:00,2004-01-01 00:00:00
1,0.9,12.2,85,2005-03-09 13:00:00,2004-01-01 00:00:00
1,0.9,12.3,86,2005-03-09 17:00:00,2004-01-01 00:00:00
1,0.9,12.3,86,2005-03-09 18:00:00,2004-01-01 00:00:00
1,0.8,12.3,87,2005-03-09 23:00:00,2004-01-01 00:00:00
1,1.1,10.0,31,2005-03-12 23:00:00,2004-01-01 00:00:00
1,3.2,14.6,81,2005-03-15 09:00:00,2004-01-01 00:00:00
1,0.8,12.3,87,2005-03-10 02:00:00,2004-01-01 00:00:00
1,0.7,12.3,87,2005-03-10 04:00:00,2004-01-01 00:00:00
1,0.7,12.3,88,2005-03-10 05:00:00,2004-01-01 00:00:00
1,0.8,12.3,88,2005-03-10 07:00:00,2004-01-01 00:00:00
1,0.5,16.3,86,2005-03-13 08:00:00,2004-01-01 00:00:00
1,0.6,12.2,90,2005-03-10 12:00:00,2004-01-01 00:00:00
1,0.6,12.2,90,2005-03-10 13:00:00,2004-01-01 00:00:00
1,1.1,10.0,32,2005-03-13 02:00:00,2004-01-01 00:00:00
1,3.0,14.4,81,2005-03-15 11:00:00,2004-01-01 00:00:00
1,0.2,19.0,60,2005-03-10 21:00:00,2004-01-01 00:00:00
1,0.6,12.3,55,2005-03-12 11:00:00,2004-01-01 00:00:00
1,1.0,12.2,83,2005-03-09 10:00:00,2004-01-01 00:00:00
1,0.3,17.8,60,2005-03-11 03:00:00,2004-01-01 00:00:00
1,1.5,13.1,80,2005-03-08 10:00:00,2004-01-01 00:00:00
1,0.3,18.0,60,2005-03-11 02:00:00,2004-01-01 00:00:00
1,1.0,12.2,85,2005-03-09 12:00:00,2004-01-01 00:00:00
1,0.9,13.2,79,2005-03-04 01:00:00,2004-01-01 00:00:00
1,0.8,14.6,85,2005-03-14 00:00:00,2004-01-01 00:00:00
